object_id,x,y,cluster
4024,347.602997,67.166,1
4025,68.595001,94.931999,1
4026,268.588989,156.770996,4
4027,318.641998,125.897003,4
4028,255.526001,389.596985,3
4029,572.341003,209.617996,2
4030,570.575989,73.136002,2
4031,405.098999,227.106003,5
4032,110.470001,230.746002,5
4033,597.10498,139.119003,2
4034,633.452026,125.319,2
4035,545.372986,109.958,2
4036,145.175003,256.03299,5
4037,354.220001,70.427002,1
4038,382.621002,161.078995,4
4039,373.931,269.746002,5
4040,356.674988,333.434998,3
4041,286.5,301.5,3
4042,24.731001,71.788002,1
4043,13.633,269.427002,5
4044,581.27301,263.687988,2
4045,360.19101,319.998993,3
4046,99.209,63.846001,1
4047,273.85199,297.200989,3
4048,444.519012,96.789001,4
4049,72.224998,73.661003,1
4050,394.717987,143.276993,4
4051,187.809998,59.799999,1
4052,656.473022,101.724998,2
4053,245.098999,392.322998,3
4054,79.240997,279.29599,5
4055,604.005005,285.981995,2
4056,261.657013,392.773987,3
4057,604.447998,63.903,2
4058,42.702999,42.244999,1
4059,626.291992,220.716003,2
4060,274.455994,393.317993,3
4061,415.950012,235.776001,5
4062,284.854004,324.29599,3
4063,23.559,89.073997,1
4064,298.407013,369.705994,3
4065,559.991028,125.339996,2
4066,440.911987,266.019012,5
4067,21.239,243.742996,5
4068,619.41803,175.423996,2
4069,186.643997,128.473007,4
4070,427.450989,233.268005,5
4071,407.847992,344.984985,3
4072,76.924004,97.468002,1
4073,67.789001,33.515999,1
4074,165.229996,361.524994,3
4075,126.973999,94.209999,1
4076,56.226002,89.626999,1
4077,72.987,92.249001,1
4078,244.852997,114.143997,4
4079,102.029999,123.019997,4
4080,648.663025,101.896004,2
4081,151.570007,132.643005,4
4082,98.791,420.848999,-1
4083,536.744995,174.492996,9
4084,421.769989,285.276001,5
4085,304.636993,46.341999,1
4086,682.677979,94.890999,-1
4087,375.011993,166.117996,4
4088,313.191986,357.162994,3
4089,51.911999,80.665001,1
4090,572.328003,203.533997,2
4091,297.963989,266.751007,5
4092,81.403,138.492996,4
4093,348.938995,149.384003,4
4094,31.761999,260.837006,5
4095,363.471985,230.981003,5
4096,202.156006,53.373001,1
4097,604.58197,363.082001,2
4098,607.354004,349.463989,2
4099,126.011002,49.435001,1
4100,403.437012,127.819,4
4101,618.646973,299.997986,2
4102,605.357971,215.403,2
4103,392.473999,158.959,4
4104,197.802994,253.804001,5
4105,349.885986,271.843994,5
4106,28.721001,335.388,3
4107,639.913025,101.291,2
4108,126.254997,267.229004,5
4109,81.533997,276.973999,5
4110,76.366997,137.115997,4
4111,223.955994,151.382996,4
4112,512.822021,34.573002,2
4113,371.365997,364.907013,3
4114,521.921997,265.562012,10
4115,103.130997,239.699005,5
4116,568.732971,299.593994,2
4117,34.249001,46.98,1
4118,580.411987,319.578003,2
4119,590.684021,135.244003,2
4120,439.549011,348.713013,3
4121,611.651001,57.257999,2
4122,79.722,264.360992,5
4123,235.410004,68.134003,1
4124,310.989014,149.598999,4
4125,321.869995,318.881012,3
4126,439.69101,141.412994,4
4127,603.922974,297.553009,2
4128,666.505005,222.240997,-1
4129,600.10199,322.661011,2
4130,592.211975,171.272995,2
4131,64.863998,78.447998,1
4132,213.718002,420.588013,-1
4133,523.703003,340.166992,-1
4134,605.69397,197.852005,2
4135,616.047974,324.744995,2
4136,114.246002,94.967003,1
4137,61.346001,264.26001,5
4138,52.858002,45.655998,1
4139,515.575012,136.263,-1
4140,615.245972,294.031006,2
4141,80.516998,238.947998,5
4142,497.937012,374.587006,-1
4143,627.276978,113.975998,2
4144,130.242996,294.239014,5
4145,53.813,74.661003,1
4146,233.817001,198.345993,6
4147,275.343994,140.462006,4
4148,113.921997,240.895996,5
4149,30.547001,73.087997,1
4150,615.307007,166.363998,2
4151,143.927994,119.499001,4
4152,301.270996,367.872986,3
4153,353.964996,109.724998,4
4154,442.56601,237.035995,5
4155,76.200996,264.708008,5
4156,259.761993,230.824005,5
4157,73.640999,232.169006,5
4158,292.335999,245.509003,5
4159,514.270996,42.945999,2
4160,516.552002,56.858002,2
4161,280.681,49.006001,1
4162,165.065994,252.089005,5
4163,675.330017,378.451996,-1
4164,114.367996,228.936996,5
4165,62.679001,41.209,1
4166,581.661987,298.031006,2
4167,389.929993,73.889,1
4168,27.143,86.853996,1
4169,395.165985,126.049004,4
4170,299.209991,269.544006,5
4171,540.994019,298.914001,11
4172,410.425995,103.535004,4
4173,78.008003,35.908001,1
4174,117.561996,65.504997,1
4175,432.950989,69.273003,1
4176,336.463989,109.636002,4
4177,76.913002,75.230003,1
4178,459.056,269.001007,5
4179,572.111023,174.764008,2
4180,12.885,89.642998,1
4181,367.350006,249.376999,5
4182,100.778,278.911011,5
4183,148.979004,57.405998,1
4184,248.703003,253.080994,5
4185,82.875999,335.882996,3
4186,452.213013,242.380005,5
4187,545.302979,301.63501,11
4188,108.515999,334.433014,3
4189,393.78299,313.286011,3
4190,30.857,277.661987,5
4191,308.937988,72.609001,1
4192,596.96698,171.220993,2
4193,329.925995,58.398998,1
4194,132.563004,40.741001,1
4195,587.122986,162.061005,2
4196,138.585007,55.584,1
4197,577.409973,60.743999,2
4198,78.884003,351.997986,3
4199,336.776001,245.850998,5
4200,244.647995,385.688995,3
4201,186.011002,313.960999,3
4202,62.035999,376.104004,3
4203,384.332001,69.500999,1
4204,167.876007,124.219002,4
4205,365.335999,123.301003,4
4206,363.210999,333.675995,3
4207,502.061005,308.523987,-1
4208,620.93103,216.610992,2
4209,122.705002,135.742996,4
4210,56.446999,232.481995,5
4211,36.324001,31.355,1
4212,246.182999,367.227997,3
4213,188.682007,60.953999,1
4214,410.876007,287.778015,5
4215,33.655998,235.593994,5
4216,232.957001,152.632004,4
4217,334.273987,359.362,3
4218,659.229004,43.708,2
4219,218.531006,387.958008,3
4220,404.356995,49.938999,1
4221,147.154999,235.835007,5
4222,285.311005,50.646999,1
4223,609.286987,179.412994,2
4224,193.731003,307.131012,3
4225,621.763977,197.397003,2
4226,184.070007,42.848999,1
4227,63.279999,128.257004,4
4228,318.743988,258.502991,5
4229,291.954987,267.281006,5
4230,280.710999,258.075989,5
4231,369.095001,224.962997,5
4232,586.192993,129.595993,2
4233,526.361023,96.258003,2
4234,445.402008,286.062012,5
4235,218.645996,247.041,5
4236,56.618999,78.525002,1
4237,99.334999,100.169998,1
4238,659.362,57.130001,2
4239,81.105003,240.621002,5
4240,137.867996,249.621994,5
4241,135.315002,357.723999,3
4242,574.859009,362.816986,2
4243,282.372009,295.688995,3
4244,607.934021,153.371994,2
4245,602.552002,239.242004,2
4246,435.498993,52.426998,1
4247,467.239014,292.673004,5
4248,389.782013,369.769989,3
4249,568.713013,281.450989,2
4250,265.536987,56.470001,1
4251,55.332001,44.141998,1
4252,362.115997,74.956001,1
4253,168.264008,280.880005,5
4254,267.506989,327.772003,3
4255,365.061005,235.0,5
4256,619.453003,228.332993,2
4257,289.035004,171.057007,4
4258,569.19397,62.483002,2
4259,100.356003,343.139008,3
4260,205.792007,368.515991,3
4261,627.971008,188.981995,2
4262,137.136993,348.481995,3
4263,389.450989,102.492996,4
4264,102.203003,131.791,4
4265,320.587006,74.978996,1
4266,329.325012,273.131989,5
4267,236.158005,240.550995,5
4268,589.018982,340.729004,2
4269,294.123993,66.785004,1
4270,55.419998,34.813,1
4271,345.384003,261.446014,5
4272,535.812988,160.550003,9
4273,48.102001,55.172001,1
4274,211.653,242.709,5
4275,75.762001,33.735001,1
4276,103.517998,77.496002,1
4277,32.358002,371.619995,3
4278,438.450012,267.158997,5
4279,191.666,243.181,5
4280,377.102997,278.726013,5
4281,521.448975,301.588013,11
4282,415.196014,380.087006,3
4283,408.141998,233.233994,5
4284,398.938995,128.128998,4
4285,420.557007,99.407997,4
4286,591.41803,316.585999,2
4287,38.512001,328.27301,3
4288,249.931,286.024994,3
4289,602.732971,284.104004,2
4290,232.563995,123.819,4
4291,238.477005,116.885002,4
4292,348.808014,67.574997,1
4293,64.431,267.80899,5
4294,155.074997,357.295013,3
4295,164.772995,282.940002,5
4296,588.129028,347.028015,2
4297,510.059998,299.833008,-1
4298,563.799011,314.188995,2
4299,281.774994,56.956001,1
4300,99.892998,60.973,1
4301,374.609985,110.681,4
4302,125.144997,61.541,1
4303,176.447998,134.225006,4
4304,497.011993,294.485992,-1
4305,219.167999,338.645996,3
4306,285.812988,295.445007,3
4307,178.559998,279.532013,5
4308,584.65802,256.221008,2
4309,344.717987,173.304993,4
4310,331.931,72.454002,1
4311,240.348007,244.397003,5
4312,624.130981,208.597,2
4313,567.22998,188.419006,2
4314,239.498001,135.141998,4
4315,28.136,52.202,1
4316,72.206001,243.231995,5
4317,529.625977,263.192993,10
4318,485.098999,360.936005,-1
4319,219.056,137.412994,4
4320,338.656006,262.053009,5
4321,436.415009,147.643005,4
4322,271.803986,60.409,1
4323,683.286987,394.292999,-1
4324,41.665001,341.649994,3
4325,355.471008,131.498001,4
4326,280.580994,351.826996,3
4327,187.949997,91.721001,1
4328,275.010986,385.343994,3
4329,382.338013,262.01001,5
4330,256.619995,110.697998,4
4331,495.666992,225.779007,-1
4332,36.813999,265.026001,5
4333,586.89801,377.234009,2
4334,381.529999,71.554001,1
4335,568.828979,236.281998,2
4336,212.121002,147.320999,4
4337,300.911011,148.371994,4
4338,496.251007,242.227005,-1
4339,9.164,116.745003,-1
4340,367.157013,276.705994,5
4341,315.278015,350.182007,3
4342,130.673996,81.949997,1
4343,282.13501,84.585999,1
4344,589.258972,232.240005,2
4345,6.668,85.129997,1
4346,495.829987,303.069,-1
4347,609.265991,335.641998,2
4348,158.259003,59.605999,1
4349,331.705994,48.948002,1
4350,309.458008,83.884003,1
4351,456.558014,342.868011,3
4352,276.378998,364.67099,3
4353,86.593002,35.424999,1
4354,644.273987,93.629997,2
4355,321.178009,125.422997,4
4356,105.93,389.552002,3
4357,524.929016,235.848007,8
4358,94.696999,258.708008,5
4359,386.643005,58.389,1
4360,57.837002,132.442993,4
4361,539.528015,373.615997,-1
4362,435.523987,352.404999,3
4363,251.757004,134.636002,4
4364,390.22699,342.334015,3
4365,599.629028,230.332993,2
4366,588.262024,247.201004,2
4367,292.135986,191.552994,6
4368,427.490997,356.414001,3
4369,59.824001,90.357002,1
4370,320.160004,258.700989,5
4371,224.856003,382.039001,3
4372,73.066002,152.296005,4
4373,186.069,214.251007,6
4374,162.210007,85.742996,1
4375,128.959,67.193001,1
4376,235.522003,113.749001,4
4377,495.088989,358.065002,-1
4378,627.596985,347.941986,2
4379,88.763,254.520004,5
4380,284.329987,139.091995,4
4381,143.822006,245.591995,5
4382,205.634995,73.295998,1
4383,149.587006,42.701,1
4384,305.64801,303.526001,3
4385,174.701004,329.036011,3
4386,34.609001,275.390991,5
4387,200.067001,270.562012,5
4388,594.554016,191.804993,2
4389,29.795,102.769997,1
4390,26.768,373.268005,3
4391,289.863007,114.959999,4
4392,2.094,369.132996,-1
4393,660.455994,73.133003,2
4394,93.889999,245.645996,5
4395,218.589996,67.607002,1
4396,348.181,142.869995,4
4397,436.187988,52.453999,1
4398,314.847992,254.205002,5
4399,216.274994,344.837006,3
4400,444.950989,114.427002,4
4401,81.327003,329.309998,3
4402,274.157013,112.560997,4
4403,381.266998,281.617004,5
4404,371.752014,115.237,4
4405,623.047974,202.615997,2
4406,229.257004,397.519012,3
4407,606.103027,374.552002,2
4408,71.174004,145.858994,4
4409,134.688004,241.268005,5
4410,340.858002,74.987999,1
4411,388.52301,50.040001,1
4412,227.223007,157.880997,4
4413,227.052994,45.117001,1
4414,343.48999,81.079002,1
4415,22.521999,46.075001,1
4416,554.682983,399.29599,-1
4417,578.383972,362.328003,2
4418,459.96701,275.320007,5
4419,336.207001,54.16,1
4420,349.269989,104.101997,4
4421,228.453995,117.551003,4
4422,110.822998,229.572006,5
4423,53.868999,351.087006,3
4424,343.075989,367.548004,3
4425,640.276978,92.139,2
4426,368.109009,148.878006,4
4427,438.302002,367.867004,3
4428,140.459,72.894997,1
4429,243.343994,203.358002,6
4430,139.016006,66.660004,1
4431,359.821014,52.132,1
4432,294.226013,111.064003,4
4433,141.492004,92.940002,1
4434,211.444,92.089996,1
4435,81.472,336.556,3
4436,75.306999,393.708008,3
4437,31.927999,381.484985,3
4438,61.764,249.936996,5
4439,138.354996,394.453003,3
4440,395.833008,385.907013,3
4441,364.231995,134.722,4
4442,59.655998,246.880997,5
4443,606.760986,360.660004,2
4444,225.565994,248.477997,5
4445,593.317993,303.731995,2
4446,285.817993,322.904999,3
4447,214.272003,254.539993,5
4448,79.175003,144.819,4
4449,222.388,134.100998,4
4450,385.727997,252.740997,5
4451,436.154999,62.252998,1
4452,310.161011,77.431,1
4453,623.616028,368.608002,2
4454,48.993999,234.513,5
4455,595.669006,72.140999,2
4456,451.759003,127.084,4
4457,396.962006,289.44101,5
4458,346.177002,142.695007,4
4459,346.312012,253.212006,5
4460,654.596985,61.230999,2
4461,615.838989,221.636993,2
4462,147.164993,287.022003,5
4463,551.960022,129.248001,2
4464,362.221008,139.843002,4
4465,283.522003,198.737,6
4466,318.44101,112.710999,4
4467,35.874001,237.824005,5
4468,61.956001,57.169998,1
4469,87.519997,41.056999,1
4470,433.737,139.095001,4
4471,244.901001,191.662994,6
4472,516.905029,226.916,8
4473,162.779999,134.770996,4
4474,80.282997,86.869003,1
4475,411.302002,258.251007,5
4476,426.940002,312.424011,-1
4477,339.144012,58.733002,1
4478,83.995003,261.549011,5
4479,334.188995,275.769989,5
4480,264.563995,83.019997,1
4481,273.408997,376.360992,3
4482,35.672001,78.407997,1
4483,511.19101,171.541,-1
4484,407.734009,61.151001,1
4485,584.916016,347.850006,2
4486,243.292007,244.966995,5
4487,525.109009,98.004997,2
4488,540.875,203.393005,-1
4489,34.513,276.181,5
4490,582.903015,266.627014,2
4491,215.296005,352.143005,3
4492,414.671997,230.373001,5
4493,631.98999,187.382004,2
4494,43.723,417.643005,-1
4495,132.932007,97.550003,1
4496,416.769989,294.985992,5
4497,191.591995,89.148003,1
4498,647.335999,62.259998,2
4499,97.684998,278.437988,5
4500,540.190002,76.690002,2
4501,601.604004,153.194,2
4502,385.688995,126.765999,4
4503,267.264008,157.190994,4
4504,360.877014,135.826996,4
4505,631.992004,193.604996,2
4506,228.102005,318.050995,3
4507,223.837997,235.936996,5
4508,405.783997,199.149994,-1
4509,606.843018,321.044006,2
4510,229.473007,328.32901,3
4511,90.149002,80.836998,1
4512,437.006989,163.729996,4
4513,577.359985,230.811005,2
4514,621.190002,297.002991,2
4515,76.987999,89.809998,1
4516,358.044006,144.973007,4
4517,372.808014,54.150002,1
4518,259.119995,187.798004,6
4519,175.929993,353.579987,3
4520,675.10199,295.006989,-1
4521,540.661987,356.109985,-1
4522,23.344999,251.326004,5
4523,410.615997,372.502014,3
4524,594.062988,66.892998,2
4525,101.718002,151.445007,4
4526,437.10199,251.020004,5
4527,613.604004,134.917007,2
4528,601.314026,71.203003,2
4529,57.373001,128.121002,4
4530,141.199005,95.061996,1
4531,86.546997,260.207001,5
4532,394.597992,273.096985,5
4533,522.659973,266.664001,10
4534,229.735992,305.988007,3
4535,206.182007,75.084999,1
4536,358.557007,275.68399,5
4537,598.935974,308.395996,2
4538,136.990005,279.420013,5
4539,402.333008,153.662003,4
4540,70.710999,75.198997,1
4541,445.515015,128.039001,4
4542,309.941986,48.830002,1
4543,141.673996,126.872002,4
4544,581.013,65.003998,2
4545,289.299988,343.605988,3
4546,220.229996,57.73,1
4547,19.281,251.285004,5
4548,322.856995,349.498993,3
4549,418.971985,260.027008,5
4550,140.852005,331.776001,3
4551,453.723999,258.440002,5
4552,323.259003,72.279999,1
4553,288.408997,326.334991,3
4554,620.18103,145.875,2
4555,228.934998,256.786987,5
4556,319.709015,257.549011,5
4557,617.16803,212.848999,2
4558,320.653992,321.730011,3
4559,125.984001,329.197998,3
4560,346.298004,60.651001,1
4561,42.602001,31.451,1
4562,135.020004,242.397995,5
4563,385.886993,251.559998,5
4564,107.742996,239.852997,5
4565,221.839996,87.427002,1
4566,532.646973,326.492004,-1
4567,383.994995,250.673004,5
4568,383.106995,109.260002,4
4569,654.721985,70.830002,2
4570,435.679993,243.188004,5
4571,182.697006,416.686005,-1
4572,208.056,258.036987,5
4573,532.396973,298.640991,11
4574,406.817993,266.059998,5
4575,171.641006,15.891,-1
4576,312.144012,76.835999,1
4577,200.332993,249.664001,5
4578,72.094002,39.553001,1
4579,67.832001,281.38501,5
4580,258.819,281.880005,3
4581,316.317993,253.257996,5
4582,257.022003,148.442001,4
4583,249.106995,194.037994,6
4584,32.696999,41.512001,1
4585,340.372009,273.622986,5
4586,363.692993,329.059998,3
4587,117.984001,42.488998,1
4588,92.786003,227.417999,5
4589,66.917999,134.218002,4
4590,531.333984,242.677002,8
4591,94.800003,276.298004,5
4592,590.088989,294.213989,2
4593,92.209,222.149994,5
4594,50.129002,242.104004,5
4595,624.929993,238.296005,2
4596,473.855988,239.856003,-1
4597,506.661011,272.981995,-1
4598,412.273987,164.404007,4
4599,647.622009,260.828003,-1
4600,185.276001,298.837006,-1
4601,31.173,296.821991,5
4602,302.339996,52.973,1
4603,156.699997,240.841995,5
4604,132.873993,236.927994,5
4605,399.096985,270.966003,5
4606,540.424011,64.129997,2
4607,613.72998,369.371002,2
4608,406.127014,294.196014,5
4609,632.171021,164.563995,2
4610,154.132004,74.853996,1
4611,80.478996,34.816002,1
4612,637.984985,129.205994,2
4613,609.005005,165.093002,2
4614,429.388,100.647003,4
4615,452.485992,136.175995,4
4616,399.880005,51.506001,1
4617,184.401001,336.006989,3
4618,642.650024,66.026001,2
4619,125.508003,353.338013,3
4620,631.445984,222.065994,2
4621,423.708008,124.388,4
4622,393.032013,288.458008,5
4623,548.198975,166.259003,9
4624,129.654999,254.378006,5
4625,151.632996,393.787994,3
4626,624.940002,255.884003,2
4627,279.442993,57.957001,1
4628,409.622986,289.933014,5
4629,67.674004,375.781006,3
4630,488.160004,148.651993,-1
4631,361.983002,340.43399,3
4632,84.949997,46.428001,1
4633,630.382996,161.056,2
4634,438.888,62.189999,1
4635,156.850998,91.208,1
4636,396.062012,243.143997,5
4637,262.136993,65.716003,1
4638,220.912994,254.248001,5
4639,335.283997,310.786987,3
4640,504.558014,285.380005,-1
4641,655.833008,83.552002,2
4642,302.212006,71.153999,1
4643,616.950012,71.600998,2
4644,619.41803,283.098999,2
4645,364.101013,274.526001,5
4646,186.378998,210.891006,6
4647,91.621002,153.029999,4
4648,629.656982,140.104004,2
4649,598.218994,369.867004,2
4650,365.712006,109.745003,4
4651,41.404999,71.468002,1
4652,372.112,143.436996,4
4653,677.85498,36.499001,2
4654,78.398003,86.749001,1
4655,600.072998,317.713989,2
4656,605.057007,67.952003,2
4657,103.206001,265.016998,5
4658,426.338013,389.006012,3
4659,199.231995,134.462006,4
4660,419.489014,288.574005,5
4661,565.320984,52.720001,2
4662,139.914993,364.519989,3
4663,129.473999,259.442993,5
4664,70.973999,135.507004,4
4665,613.262024,171.291,2
4666,266.536987,316.960999,3
4667,142.307999,63.536999,1
4668,421.42099,254.042999,5
4669,126.069,150.593002,4
4670,347.752014,254.449005,5
4671,567.471008,260.595001,2
4672,482.01001,107.242996,-1
4673,398.713013,123.157997,4
4674,624.760986,120.292,2
4675,599.583984,374.812988,2
4676,645.968018,269.739014,-1
4677,432.342987,117.911003,4
4678,376.595001,237.067001,5
4679,342.261993,126.771004,4
4680,158.141006,59.596001,1
4681,566.219971,126.081001,2
4682,100.723,374.028992,3
4683,615.307983,232.621002,2
4684,623.22699,259.346985,2
4685,106.050003,132.496994,4
4686,234.449997,242.893997,5
4687,78.5,278.039001,5
4688,237.347,59.317001,1
4689,605.025024,322.945007,2
4690,300.118011,353.162994,3
4691,616.276978,231.613998,2
4692,448.734985,111.316002,4
4693,167.360001,134.401001,4
4694,656.94397,76.500999,2
4695,380.934998,116.036003,4
4696,404.364014,291.647003,5
4697,400.419006,289.798004,5
4698,250.822006,155.473999,4
4699,512.96698,191.720993,7
4700,138.983994,285.580994,5
4701,264.960999,245.820007,5
4702,233.287003,61.470001,1
4703,103.059998,40.985001,1
4704,568.914978,123.297997,2
4705,82.616997,85.123001,1
4706,101.355003,392.531006,3
4707,76.595001,289.365997,5
4708,402.890991,297.832001,5
4709,521.122009,53.448002,2
4710,440.296997,51.043999,1
4711,596.348999,77.124001,2
4712,494.388,338.397003,-1
4713,566.809021,248.425003,2
4714,454.296997,184.593994,-1
4715,555.669006,121.920998,2
4716,564.012024,341.847992,2
4717,157.050003,285.029999,5
4718,295.480988,29.913,-1
4719,249.192993,340.635986,3
4720,349.859985,283.947998,5
4721,108.932999,84.805,1
4722,356.459015,269.156006,5
4723,277.817993,327.510986,3
4724,352.18399,116.144997,4
4725,342.812012,53.467999,1
4726,214.337006,383.731995,3
4727,162.309998,89.163002,1
4728,130.996002,142.945007,4
4729,364.309998,400.75,3
4730,381.463013,79.789001,1
4731,625.744995,324.51001,2
4732,46.918999,137.867004,4
4733,285.071014,394.841003,3
4734,556.591003,133.378006,2
4735,264.92099,148.233994,4
4736,296.183014,237.238007,5
4737,217.272995,132.778,4
4738,245.408997,351.34201,3
4739,88.245003,370.626007,3
4740,78.285004,293.319,5
4741,213.046997,73.556999,1
4742,608.728027,272.891998,2
4743,538.817017,379.651001,-1
4744,563.224976,56.748001,2
4745,187.720993,41.466999,1
4746,73.206001,309.398987,5
4747,139.837006,134.365005,4
4748,414.674988,155.705994,4
4749,41.653,319.618011,3
4750,278.203003,44.936001,1
4751,249.916,41.876999,1
4752,17.308001,14.388,-1
4753,104.643997,240.802994,5
4754,406.237,362.885986,3
4755,623.747009,326.56601,2
4756,592.978027,169.718002,2
4757,326.648987,156.477997,4
4758,376.257996,337.188995,3
4759,59.404999,72.464996,1
4760,539.19397,278.55899,-1
4761,617.575989,138.561996,2
4762,223.912003,299.243988,3
4763,164.160004,133.466003,4
4764,350.268005,155.018005,4
4765,305.200989,162.520996,4
4766,453.356995,52.631001,1
4767,423.747009,356.082001,3
4768,548.627991,227.947006,8
4769,252.184006,152.703995,4
4770,626.544983,237.412003,2
4771,512.064026,181.477997,7
4772,66.668999,364.467987,3
4773,486.371002,216.908005,-1
4774,193.266998,54.049,1
4775,615.622009,67.057999,2
4776,168.664001,54.342999,1
4777,400.346008,382.729004,3
4778,644.325989,87.593002,2
4779,90.472,270.993011,5
4780,66.733002,86.202003,1
4781,357.337006,211.664993,-1
4782,142.660995,71.806999,1
4783,575.549988,1.09,-1
4784,196.078003,138.934006,4
4785,213.052994,239.042007,5
4786,637.155029,133.186996,2
4787,85.457001,39.118999,1
4788,193.893997,124.522003,4
4789,546.718018,108.609001,2
4790,255.667999,135.436005,4
4791,366.816986,79.557999,1
4792,212.440994,335.582001,3
4793,163.468002,350.218994,3
4794,276.119995,238.059998,5
4795,515.254028,224.048004,8
4796,493.838989,175.772003,7
4797,392.446991,391.391998,3
4798,669.30603,49.769001,2
4799,376.692993,142.828995,4
4800,116.364998,286.019989,5
4801,603.372986,360.197998,2
4802,104.685997,368.608002,3
4803,28.634001,43.880001,1
4804,378.838013,278.406006,5
4805,572.995972,265.627014,2
4806,150.654007,287.670013,5
4807,364.138,389.773987,3
4808,68.122002,131.906006,4
4809,297.507996,73.217003,1
4810,469.963013,370.566986,3
4811,287.040009,161.173996,4
4812,624.070984,191.272995,2
4813,639.189026,146.078003,2
4814,329.437988,370.704987,3
4815,267.080994,313.846008,3
4816,433.904999,71.557999,1
4817,77.696999,50.155998,1
4818,465.470001,353.450989,3
4819,407.166992,59.902,1
4820,401.897003,57.376999,1
4821,620.888,241.009995,2
4822,404.360992,60.882999,1
4823,593.174011,382.389008,2
4824,325.157013,144.852005,4
4825,581.034973,377.345001,2
4826,152.761002,398.56601,3
4827,434.829987,289.098999,5
4828,421.304993,104.088997,4
4829,324.083008,81.538002,1
4830,340.437012,386.515015,3
4831,584.106018,227.679993,2
4832,84.997002,294.848999,5
4833,425.677002,279.174011,5
4834,583.609985,155.123993,2
4835,335.609009,112.523003,4
4836,356.031006,117.789001,4
4837,579.119995,270.100006,2
4838,350.902008,48.533001,1
4839,534.60199,54.698002,2
4840,427.338013,115.986,4
4841,445.226013,339.880005,3
4842,113.107002,268.623993,5
4843,392.665009,264.428009,5
4844,212.927002,284.837006,-1
4845,311.415009,357.016998,3
4846,615.343018,305.332001,2
4847,622.531982,227.302002,2
4848,221.826996,35.139,1
4849,548.614014,321.059998,-1
4850,580.919983,148.427002,2
4851,502.480011,210.811005,-1
4852,81.065002,350.846008,3
4853,15.104,57.140999,1
4854,159.341995,258.234009,5
4855,102.906998,265.373993,5
4856,88.148003,123.407997,4
4857,603.150024,324.281006,2
4858,312.795013,274.675995,5
4859,603.578003,322.089996,2
4860,135.294006,267.195007,5
4861,153.779007,281.244995,5
4862,393.912994,162.007996,4
4863,134.410995,80.027,1
4864,493.733002,418.641998,-1
4865,238.386002,371.112,3
4866,436.832001,390.253998,3
4867,592.330017,360.729004,2
4868,411.264008,237.477997,5
4869,25.806,77.777,1
4870,526.458984,53.536999,2
4871,103.347,251.559006,5
4872,419.21701,268.524994,5
4873,336.799011,265.070007,5
4874,259.154999,373.735992,3
4875,466.727997,84.362,-1
4876,537.328979,349.31601,-1
4877,203.039001,368.498993,3
4878,620.08197,359.153992,2
4879,252.822998,247.832993,5
4880,113.764,333.002014,3
4881,566.687012,144.417999,2
4882,313.77301,392.062012,3
4883,249.141006,141.035995,4
4884,75.393997,254.897003,5
4885,310.05899,378.921997,3
4886,579.53302,68.396004,2
4887,225.983002,48.957001,1
4888,125.017998,142.994995,4
4889,301.07901,328.807007,3
4890,629.78302,140.089005,2
4891,242.966003,156.867004,4
4892,144.511002,391.300995,3
4893,269.06601,389.166992,3
4894,596.742981,201.378006,2
4895,540.784973,89.175003,2
4896,374.967987,378.39801,3
4897,338.90799,73.404999,1
4898,179.602997,125.417,4
4899,597.30603,297.872009,2
4900,572.919983,81.331001,2
4901,383.556,273.734009,5
4902,601.572998,240.893005,2
4903,570.987,151.505005,2
4904,35.154999,255.598999,5
4905,220.509995,384.893005,3
4906,595.651978,267.822998,2
4907,646.182983,73.294998,2
4908,117.587997,279.467987,5
4909,107.696999,291.121002,5
4910,599.484009,183.893997,2
4911,164.641998,381.683014,3
4912,179.641998,124.019997,4
4913,143.880997,284.790009,5
4914,147.052002,270.98999,5
4915,178.697006,124.466003,4
4916,127.196999,43.790001,1
4917,176.843994,131.408005,4
4918,258.184998,72.467003,1
4919,606.70697,212.432999,2
4920,627.755981,237.811005,2
4921,647.83197,77.935997,2
4922,404.145996,328.940002,3
4923,140.404007,327.975006,3
4924,354.692993,115.011002,4
4925,289.315002,255.218002,5
4926,622.015991,331.846008,2
4927,76.752998,144.233994,4
4928,394.136993,56.140999,1
4929,67.113998,77.956001,1
4930,581.221008,150.589996,2
4931,168.253998,391.484985,3
4932,548.405029,311.846008,2
4933,426.567993,290.785004,5
4934,348.324005,155.248001,4
4935,145.615997,70.385002,1
4936,600.95697,379.959991,2
4937,509.924011,246.746994,-1
4938,210.507004,324.226013,3
4939,345.608002,349.166992,3
4940,344.734985,261.479004,5
4941,177.421997,48.042,1
4942,25.608999,93.903999,1
4943,22.968,261.898987,5
4944,404.031006,348.756012,3
4945,380.595001,154.248993,4
4946,114.290001,174.264008,-1
4947,600.97699,134.477997,2
4948,523.278992,419.777008,-1
4949,281.980011,305.108002,3
4950,623.140991,329.200989,2
4951,635.72998,115.084,2
4952,323.134003,398.075012,3
4953,14.267,202.580002,-1
4954,96.028999,63.118,1
4955,90.209999,124.417999,4
4956,352.600006,153.589996,4
4957,167.231995,46.946999,1
4958,399.498993,55.847,1
4959,587.843994,91.801003,2
4960,663.692017,49.287998,2
4961,221.873001,201.408005,6
